"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT","actual_count_dev","ACTUAL_COUNT_avg","state_rank","count_of_cases_per_group","count_of_cases_per_state","total_cases_per_state","offense_name_binary","log_actual_count","squared_JUVENILE_CLEARED_COUNT","log_JUVENILE_CLEARED_COUNT","sqrt_CLEARED_COUNT"
2019,"WI0140000","Dodge","","County","WI","Wisconsin","East North Central","DODGE","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,0,0,58.66666667,69.33333333,118,68,144,20736,1,4.85981240436167,0,0,0
2019,"WV0280000","Mercer","","County","WV","West Virginia","South Atlantic","MERCER","South","8B","Non-MSA counties from 25,000 thru 99,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,64,0,58.66666667,69.33333333,92,68,95,9025,1,4.85981240436167,0,0,8
2019,"CO0310000","Kiowa","","County","CO","Colorado","Mountain","KIOWA","West","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,128,0,58.36666667,69.63333333,106.5,141,111,12321,1,4.85981240436167,0,0,11.3137084989848
2019,"CO0310000","Kiowa","","County","CO","Colorado","Mountain","KIOWA","West","8D","Non-MSA counties under 10,000","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-5.633333333,69.63333333,106.5,141,111,12321,0,4.17438726989564,0,0,0
2019,"DEDSP0000","State Police:","Headquarters","State Police","DE","Delaware","South Atlantic","UNMAPPED COUNTY","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,0,0,58.36666667,69.63333333,22,141,24,576,1,4.85981240436167,0,0,0
2019,"IN335SP00","State Police:","Huntington County","State Police","IN","Indiana","East North Central","HUNTINGTON","Midwest","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",112,NA,0,0,42.36666667,69.63333333,48,141,52,2704,1,4.72738781871234,0,0,0
2019,"MI4904900","State Police:","Mackinac County","State Police","MI","Michigan","East North Central","MACKINAC","Midwest","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",45,NA,45,0,-24.63333333,69.63333333,107.5,141,115,13225,1,3.8286413964891,0,0,6.70820393249937
2019,"MI6706700","State Police:","Osceola County","State Police","MI","Michigan","East North Central","OSCEOLA","Midwest","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",0,NA,45,0,-69.63333333,69.63333333,107.5,141,115,13225,1,0,0,0,6.70820393249937
2019,"MN0750000","Stevens","","County","MN","Minnesota","West North Central","STEVENS","Midwest","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,64,0,-5.633333333,69.63333333,249,141,273,74529,1,4.17438726989564,0,0,8
2019,"NC0380000","Graham","","County","NC","North Carolina","South Atlantic","GRAHAM","South","8D","Non-MSA counties under 10,000","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-5.633333333,69.63333333,82,141,94,8836,0,4.17438726989564,0,0,0
2019,"TX0480000","Concho","","County","TX","Texas","West South Central","CONCHO","South","8D","Non-MSA counties under 10,000","HTIS","Human Trafficking","Involuntary Servitude",64,0,64,0,-5.633333333,69.63333333,449,141,478,228484,0,4.17438726989564,0,0,8
2019,"TX0690000","Edwards","","County","TX","Texas","West South Central","EDWARDS","South","8D","Non-MSA counties under 10,000","HTIS","Human Trafficking","Involuntary Servitude",256,0,256,0,186.3666667,69.63333333,449,141,478,228484,0,5.54907608489522,0,0,16
2019,"TX1340000","Kimble","","County","TX","Texas","West South Central","KIMBLE","South","8D","Non-MSA counties under 10,000","HTIS","Human Trafficking","Involuntary Servitude",64,0,64,0,-5.633333333,69.63333333,449,141,478,228484,0,4.17438726989564,0,0,8
2019,"TX2190000","Swisher","","County","TX","Texas","West South Central","SWISHER","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-5.633333333,69.63333333,449,141,478,228484,1,4.17438726989564,0,0,0
2019,"TX2540000","Zavala","","County","TX","Texas","West South Central","ZAVALA","South","8D","Non-MSA counties under 10,000","HTIS","Human Trafficking","Involuntary Servitude",64,NA,64,0,-5.633333333,69.63333333,449,141,478,228484,0,4.17438726989564,0,0,8
2019,"VA052SP00","State Police:","Lee County","State Police","VA","Virginia","South Atlantic","LEE","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",52,NA,0,0,-17.63333333,69.63333333,80,141,89,7921,1,3.97029191355212,0,0,0
2019,"VA0550000","Lunenburg","","County","VA","Virginia","South Atlantic","LUNENBURG","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,64,64,-5.633333333,69.63333333,80,141,89,7921,1,4.17438726989564,4096,4.17438726989564,8
2019,"VA096SP00","State Police:","Wise County","State Police","VA","Virginia","South Atlantic","WISE","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",156,NA,0,0,86.36666667,69.63333333,80,141,89,7921,1,5.05624580534831,0,0,0
2019,"WVWSP1000","State Police:","Elkins","State Police","WV","West Virginia","South Atlantic","RANDOLPH","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",125,NA,0,0,55.36666667,69.63333333,84.5,141,95,9025,1,4.83628190695148,0,0,0
2019,"WVWSP1100","State Police:","Fairmont","State Police","WV","West Virginia","South Atlantic","MARION","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",25,NA,0,0,-44.63333333,69.63333333,84.5,141,95,9025,1,3.25809653802148,0,0,0
2019,"WVWSP1300","State Police:","Glenville","State Police","WV","West Virginia","South Atlantic","GILMER","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",25,NA,0,0,-44.63333333,69.63333333,84.5,141,95,9025,1,3.25809653802148,0,0,0
2019,"WVWSP1700","State Police:","Harrisville","State Police","WV","West Virginia","South Atlantic","RITCHIE","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",75,NA,75,0,5.366666667,69.63333333,84.5,141,95,9025,1,4.33073334028633,0,0,8.66025403784439
2019,"WVWSP1800","State Police:","Hinton","State Police","WV","West Virginia","South Atlantic","SUMMERS","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",25,NA,0,0,-44.63333333,69.63333333,84.5,141,95,9025,1,3.25809653802148,0,0,0
2019,"WVWSP2300","State Police:","Logan","State Police","WV","West Virginia","South Atlantic","LOGAN","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",75,NA,0,0,5.366666667,69.63333333,84.5,141,95,9025,1,4.33073334028633,0,0,0
2019,"WVWSP2500","State Police:","Marlinton","State Police","WV","West Virginia","South Atlantic","POCAHONTAS","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",25,NA,0,0,-44.63333333,69.63333333,84.5,141,95,9025,1,3.25809653802148,0,0,0
2019,"WVWSP3700","State Police:","Jesse","State Police","WV","West Virginia","South Atlantic","WYOMING","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",25,NA,0,0,-44.63333333,69.63333333,84.5,141,95,9025,1,3.25809653802148,0,0,0
2019,"WVWSP3800","State Police:","Point Pleasant","State Police","WV","West Virginia","South Atlantic","MASON","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",25,NA,25,0,-44.63333333,69.63333333,84.5,141,95,9025,1,3.25809653802148,0,0,5
2019,"WVWSP4000","State Police:","Rainelle","State Police","WV","West Virginia","South Atlantic","GREENBRIER","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",25,NA,0,0,-44.63333333,69.63333333,84.5,141,95,9025,1,3.25809653802148,0,0,0
2019,"WVWSP4700","State Police:","Spencer","State Police","WV","West Virginia","South Atlantic","ROANE","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",75,NA,50,0,5.366666667,69.63333333,84.5,141,95,9025,1,4.33073334028633,0,0,7.07106781186548
2019,"WVWSP4800","State Police:","Summersville","State Police","WV","West Virginia","South Atlantic","NICHOLAS","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",50,NA,0,0,-19.63333333,69.63333333,84.5,141,95,9025,1,3.93182563272433,0,0,0
2019,"WVWSP4900","State Police:","Sutton","State Police","WV","West Virginia","South Atlantic","BRAXTON","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",50,NA,0,0,-19.63333333,69.63333333,84.5,141,95,9025,1,3.93182563272433,0,0,0
2019,"WVWSP5800","State Police:","West Union","State Police","WV","West Virginia","South Atlantic","DODDRIDGE","South","8D","Non-MSA counties under 10,000","HTCSA","Human Trafficking","Commercial Sex Acts",75,NA,25,0,5.366666667,69.63333333,84.5,141,95,9025,1,4.33073334028633,0,0,5
2019,"KYKSP1100","State Police:","London","State Police","KY","Kentucky","East South Central","NOT SPECIFIED","South","8E","Non-MSA State Police","HTCSA","Human Trafficking","Commercial Sex Acts",15,NA,0,0,-76.66666667,91.66666667,44,36,108,11664,1,2.77258872223978,0,0,0
2019,"MOMHP0000","Missouri State Highway Patrol","","State Police","MO","Missouri","West North Central","NOT SPECIFIED","Midwest","8E","Non-MSA State Police","HTCSA","Human Trafficking","Commercial Sex Acts",52,NA,0,0,-39.66666667,91.66666667,63.5,36,86,7396,1,3.97029191355212,0,0,0
2019,"MOMHP0000","Missouri State Highway Patrol","","State Police","MO","Missouri","West North Central","NOT SPECIFIED","Midwest","8E","Non-MSA State Police","HTIS","Human Trafficking","Involuntary Servitude",208,NA,208,0,116.3333333,91.66666667,63.5,36,86,7396,0,5.34233425196481,0,0,14.422205101856
2020,"DCFBIWA01","Federal Bureau of Investigation","","Federal","FS","Federal","Other","NOT SPECIFIED","Other","","","HTCSA","Human Trafficking","Commercial Sex Acts",8,NA,4,0,0,8,3,3,3,18,1,2.19722457733622,0,0,2
2020,"AZ0072300","Phoenix","","City","AZ","Arizona","Mountain","MARICOPA","West","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",1472,0,704,0,-1004.8,2476.8,3,77,42,1764,1,7.29505641646263,0,0,26.5329983228432
2020,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",576,0,0,0,-1900.8,2476.8,3,77,100,10000,1,6.3578422665081,0,0,0
2020,"NV0020100","Las Vegas Metropolitan Police Department","","City","NV","Nevada","Mountain","CLARK","West","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",9408,0,4800,0,6931.2,2476.8,3.5,77,33,1089,1,9.14942195700677,0,0,69.2820323027551
2020,"NV0020100","Las Vegas Metropolitan Police Department","","City","NV","Nevada","Mountain","CLARK","West","1A","Cities 1,000,000 or over","HTIS","Human Trafficking","Involuntary Servitude",192,NA,192,0,-2284.8,2476.8,3.5,77,33,1089,0,5.26269018890489,0,0,13.856406460551
2020,"TX2270100","Austin","","City","TX","Texas","West South Central","TRAVIS, WILLIAMSON","South","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-2412.8,2476.8,15.5,77,478,228484,1,4.17438726989564,0,0,0
2020,"TX2270100","Austin","","City","TX","Texas","West South Central","TRAVIS, WILLIAMSON","South","1A","Cities 1,000,000 or over","HTIS","Human Trafficking","Involuntary Servitude",448,NA,128,0,-2028.8,2476.8,15.5,77,478,228484,0,6.10702288774225,0,0,11.3137084989848
2020,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","COLLIN, DALLAS, DENTON","South","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",1984,NA,576,0,-492.8,2476.8,15.5,77,478,228484,1,7.59337419312129,0,0,24
2020,"TXHPD0000","Houston","","City","TX","Texas","West South Central","FORT BEND, HARRIS, MONTGOMERY","South","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",9088,NA,3200,0,6611.2,2476.8,15.5,77,478,228484,1,9.11482017011877,0,0,56.5685424949238
2020,"TXHPD0000","Houston","","City","TX","Texas","West South Central","FORT BEND, HARRIS, MONTGOMERY","South","1A","Cities 1,000,000 or over","HTIS","Human Trafficking","Involuntary Servitude",256,NA,64,0,-2220.8,2476.8,15.5,77,478,228484,0,5.54907608489522,0,0,8
2020,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","BEXAR, MEDINA","South","1A","Cities 1,000,000 or over","HTCSA","Human Trafficking","Commercial Sex Acts",1280,0,256,128,-1196.8,2476.8,15.5,77,478,228484,1,7.15539630189673,16384,4.85981240436167,16
2020,"CO0070600","Louisville","","City","CO","Colorado","Mountain","BOULDER","West","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",48,NA,0,0,-26.73913043,74.73913043,105,319,111,12321,1,3.89182029811063,0,0,0
2020,"CT0004700","East Windsor","","City","CT","Connecticut","New England","HARTFORD","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,41.5,319,46,2116,1,4.17438726989564,0,0,0
2020,"CT0010900","Plainfield","","City","CT","Connecticut","New England","WINDHAM","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",41,NA,0,0,-33.73913043,74.73913043,41.5,319,46,2116,1,3.73766961828337,0,0,0
2020,"FL0130900","Miami Springs","","City","FL","Florida","South Atlantic","MIAMI-DADE","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",320,0,320,64,245.2608696,74.73913043,160,319,166,27556,1,5.77144112313002,4096,4.17438726989564,17.8885438199983
2020,"FL0160300","Jacksonville Beach","","City","FL","Florida","South Atlantic","DUVAL","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,64,0,-10.73913043,74.73913043,160,319,166,27556,1,4.17438726989564,0,0,8
2020,"FL0310300","Vero Beach","","City","FL","Florida","South Atlantic","INDIAN RIVER","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,64,0,-10.73913043,74.73913043,160,319,166,27556,1,4.17438726989564,0,0,8
2020,"GA0080100","Cartersville","","City","GA","Georgia","South Atlantic","BARTOW","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,120,319,137,18769,1,4.17438726989564,0,0,0
2020,"GA0560100","Fayetteville","","City","GA","Georgia","South Atlantic","FAYETTE","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",47,NA,0,0,-27.73913043,74.73913043,120,319,137,18769,1,3.87120101090789,0,0,0
2020,"GA0600700","Fairburn","","City","GA","Georgia","South Atlantic","FULTON","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",106,NA,0,0,31.26086957,74.73913043,120,319,137,18769,1,4.67282883446191,0,0,0
2020,"GA0670800","Snellville","","City","GA","Georgia","South Atlantic","GWINNETT","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",141,NA,0,0,66.26086957,74.73913043,120,319,137,18769,1,4.95582705760126,0,0,0
2020,"GA0670900","Suwanee","","City","GA","Georgia","South Atlantic","GWINNETT","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",33,NA,0,0,-41.73913043,74.73913043,120,319,137,18769,1,3.52636052461616,0,0,0
2020,"IL0164C00","Worth","","City","IL","Illinois","East North Central","COOK","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,0,0,0,53.26086957,74.73913043,86.5,319,100,10000,1,4.85981240436167,0,0,0
2020,"IL0164C00","Worth","","City","IL","Illinois","East North Central","COOK","Midwest","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",128,0,0,0,53.26086957,74.73913043,86.5,319,100,10000,0,4.85981240436167,0,0,0
2020,"IN0350100","Huntington","","City","IN","Indiana","East North Central","HUNTINGTON","Midwest","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-10.73913043,74.73913043,45.5,319,52,2704,0,4.17438726989564,0,0,0
2020,"IN0490100","Beech Grove","","City","IN","Indiana","East North Central","MARION","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,45.5,319,52,2704,1,4.17438726989564,0,0,0
2020,"KY0100100","Ashland","","City","KY","Kentucky","East South Central","BOYD","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,64,0,-10.73913043,74.73913043,59,319,108,11664,0,4.17438726989564,0,0,8
2020,"KY0730100","Paducah","","City","KY","Kentucky","East South Central","MCCRACKEN","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",0,NA,128,0,-74.73913043,74.73913043,59,319,108,11664,0,0,0,0,11.3137084989848
2020,"KY1000100","Somerset","","City","KY","Kentucky","East South Central","PULASKI","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,128,0,53.26086957,74.73913043,59,319,108,11664,1,4.85981240436167,0,0,11.3137084989848
2020,"MA0011500","Yarmouth","","City","MA","Massachusetts","New England","BARNSTABLE","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",248,NA,0,0,173.2608696,74.73913043,93.5,319,113,12769,1,5.51745289646471,0,0,0
2020,"MA0011500","Yarmouth","","City","MA","Massachusetts","New England","BARNSTABLE","Northeast","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",62,NA,0,0,-12.73913043,74.73913043,93.5,319,113,12769,0,4.14313472639153,0,0,0
2020,"MA0092200","Hudson","","City","MA","Massachusetts","New England","MIDDLESEX","Northeast","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,64,0,-10.73913043,74.73913043,93.5,319,113,12769,0,4.17438726989564,0,0,8
2020,"MA0122400","Scituate","","City","MA","Massachusetts","New England","PLYMOUTH","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,0,0,53.26086957,74.73913043,93.5,319,113,12769,1,4.85981240436167,0,0,0
2020,"MA0144500","Southbridge","","City","MA","Massachusetts","New England","WORCESTER","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,64,0,-10.73913043,74.73913043,93.5,319,113,12769,1,4.17438726989564,0,0,8
2020,"MA0145900","Winchendon","","City","MA","Massachusetts","New England","WORCESTER","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,64,0,-10.73913043,74.73913043,93.5,319,113,12769,1,4.17438726989564,0,0,8
2020,"MD0080400","Elkton","","City","MD","Maryland","South Atlantic","CECIL","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,0,0,0,-10.73913043,74.73913043,53,319,57,3249,0,4.17438726989564,0,0,0
2020,"ME0010100","Auburn","","City","ME","Maine","New England","ANDROSCOGGIN","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,64,0,-10.73913043,74.73913043,10,319,11,121,1,4.17438726989564,0,0,8
2020,"MI1176600","Lincoln Township","","City","MI","Michigan","East North Central","BERRIEN","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",46,NA,0,0,-28.73913043,74.73913043,103,319,115,13225,1,3.85014760171006,0,0,0
2020,"MI4620200","Adrian","","City","MI","Michigan","East North Central","LENAWEE","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",0,NA,128,0,-74.73913043,74.73913043,103,319,115,13225,1,0,0,0,11.3137084989848
2020,"MI8183600","Ypsilanti","","City","MI","Michigan","East North Central","WASHTENAW","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,103,319,115,13225,1,4.17438726989564,0,0,0
2020,"MN0020100","Anoka","","City","MN","Minnesota","West North Central","ANOKA","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,243.5,319,273,74529,1,4.17438726989564,0,0,0
2020,"MN0340100","Willmar","","City","MN","Minnesota","West North Central","KANDIYOHI","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,0,0,0,-10.73913043,74.73913043,243.5,319,273,74529,1,4.17438726989564,0,0,0
2020,"MO0510300","Warrensburg","","City","MO","Missouri","West North Central","JOHNSON","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,64,0,53.26086957,74.73913043,75.5,319,86,7396,1,4.85981240436167,0,0,8
2020,"MO1010600","Sikeston","","City","MO","Missouri","West North Central","NEW MADRID, SCOTT","Midwest","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,0,64,0,-10.73913043,74.73913043,75.5,319,86,7396,0,4.17438726989564,0,0,8
2020,"NC0010300","Graham","","City","NC","North Carolina","South Atlantic","ALAMANCE","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-10.73913043,74.73913043,72.5,319,94,8836,0,4.17438726989564,0,0,0
2020,"NC0140200","Lenoir","","City","NC","North Carolina","South Atlantic","CALDWELL","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,72.5,319,94,8836,1,4.17438726989564,0,0,0
2020,"NC0140200","Lenoir","","City","NC","North Carolina","South Atlantic","CALDWELL","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-10.73913043,74.73913043,72.5,319,94,8836,0,4.17438726989564,0,0,0
2020,"NC0230200","Shelby","","City","NC","North Carolina","South Atlantic","CLEVELAND","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,72.5,319,94,8836,1,4.17438726989564,0,0,0
2020,"NC0360100","Belmont","","City","NC","North Carolina","South Atlantic","GASTON","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,72.5,319,94,8836,1,4.17438726989564,0,0,0
2020,"NC0740800","Winterville","","City","NC","North Carolina","South Atlantic","PITT","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",51,NA,0,0,-23.73913043,74.73913043,72.5,319,94,8836,0,3.95124371858143,0,0,0
2020,"NC0780100","Lumberton","","City","NC","North Carolina","South Atlantic","ROBESON","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,72.5,319,94,8836,1,4.17438726989564,0,0,0
2020,"NC0830100","Laurinburg","","City","NC","North Carolina","South Atlantic","SCOTLAND","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,64,0,-10.73913043,74.73913043,72.5,319,94,8836,0,4.17438726989564,0,0,8
2020,"ND0300200","Mandan","","City","ND","North Dakota","West North Central","MORTON","Midwest","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,64,0,-10.73913043,74.73913043,32,319,36,2592,0,4.17438726989564,0,0,8
2020,"NH0021000","Conway","","City","NH","New Hampshire","New England","CARROLL","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",124,NA,0,0,49.26086957,74.73913043,13.5,319,15,450,1,4.8283137373023,0,0,0
2020,"NH0054400","Lebanon","","City","NH","New Hampshire","New England","GRAFTON","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,64,0,-10.73913043,74.73913043,13.5,319,15,450,1,4.17438726989564,0,0,8
2020,"NJ0141200","Hanover Township","","City","NJ","New Jersey","Middle Atlantic","MORRIS","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",62,0,62,0,-12.73913043,74.73913043,10,319,14,392,1,4.14313472639153,0,0,7.87400787401181
2020,"OH0310400","Blue Ash","","City","OH","Ohio","East North Central","HAMILTON","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,128,0,53.26086957,74.73913043,28,319,36,2592,1,4.85981240436167,0,0,11.3137084989848
2020,"OK0260100","Chickasha","","City","OK","Oklahoma","West South Central","GRADY","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,0,64,0,-10.73913043,74.73913043,36,319,38,1444,0,4.17438726989564,0,0,8
2020,"OR0150200","Central Point","","City","OR","Oregon","Pacific","JACKSON","West","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",60,NA,0,0,-14.73913043,74.73913043,28,319,31,1922,1,4.11087386417331,0,0,0
2020,"RI0030300","Newport","","City","RI","Rhode Island","New England","NEWPORT","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,26.5,319,31,1922,1,4.17438726989564,0,0,0
2020,"RI0040600","Lincoln","","City","RI","Rhode Island","New England","PROVIDENCE","Northeast","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,26.5,319,31,1922,1,4.17438726989564,0,0,0
2020,"SC0110200","Gaffney","","City","SC","South Carolina","South Atlantic","CHEROKEE","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,68.5,319,80,6400,1,4.17438726989564,0,0,0
2020,"SC0320200","Cayce","","City","SC","South Carolina","South Atlantic","LEXINGTON, RICHLAND","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-10.73913043,74.73913043,68.5,319,80,6400,0,4.17438726989564,0,0,0
2020,"SD0660100","Yankton","","City","SD","South Dakota","West North Central","YANKTON","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,8,319,9,243,1,4.17438726989564,0,0,0
2020,"TX0840700","La Marque","","City","TX","Texas","West South Central","GALVESTON","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-10.73913043,74.73913043,431,319,478,228484,1,4.17438726989564,0,0,0
